id,sale_date,address,city,state,zip,beds,baths,sqft,lot_sqft,year_built,property_type,sale_price,latitude,longitude,days_on_market,agent_name,agent_phone,sale_type,hoa_fee,description
747,2023-02-10,5996 Main St,Jacksonville,FL,11296,2,3.5,917,9657,1898,Single Family,247007,40.361171,-95.796722,14,Jamie Brown,+1-497-650-4185,Conventional,0.0,"2 bed / 3.5 bath single family in Jacksonville, built in 1898."
748,2021-03-24,3311 Main St,New York,NY,36099,3,1.5,646,9783,1930,Single Family,167733,30.620666,-94.287738,6,Casey Anderson,+1-378-547-5029,Mortgage,0.0,"3 bed / 1.5 bath single family in New York, built in 1930."
749,2023-10-19,5098 Lakeview Rd,Philadelphia,PA,44313,2,1.7,1408,3848,1905,Single Family,443434,32.949132,-117.236625,111,Taylor Davis,+1-870-313-6544,Mortgage,0.0,"2 bed / 1.7 bath single family in Philadelphia, built in 1905."
750,2025-04-11,2466 Pine Dr,San Diego,CA,58449,5,1.8,2016,3527,1975,Condo,670705,37.302182,-105.155754,46,Drew Wilson,+1-644-928-2071,Cash,92.75,"5 bed / 1.8 bath condo in San Diego, built in 1975."
751,2022-02-05,9722 Maple St,San Antonio,TX,35124,5,1.4,1376,9110,2016,Single Family,130835,32.636205,-108.797904,19,Morgan Wilson,+1-639-851-5006,Cash,0.0,"5 bed / 1.4 bath single family in San Antonio, built in 2016."
752,2020-04-19,1433 Lakeview Rd,Seattle,WA,48559,4,1.2,2476,5586,1918,Single Family,562236,27.016041,-85.153016,61,Blake Jones,+1-329-720-9011,Mortgage,0.0,"4 bed / 1.2 bath single family in Seattle, built in 1918."
753,2024-03-18,3032 Elm St,Washington,DC,18503,4,4.1,300,3284,1922,Single Family,38661,35.376014,-68.182074,14,Blake Rodriguez,+1-583-710-9501,VA,0.0,"4 bed / 4.1 bath single family in Washington, built in 1922."
754,2022-10-10,3696 Maple St,Jacksonville,FL,78875,2,2.9,2131,2146,2003,Condo,161638,44.894317,-117.787001,77,Cameron Jones,+1-795-610-1599,Mortgage,190.35,"2 bed / 2.9 bath condo in Jacksonville, built in 2003."
755,2022-05-20,1488 Pine Dr,Charlotte,NC,40721,1,2.2,1153,6290,1981,Single Family,149529,45.978491,-103.532966,114,Riley Wilson,+1-360-583-5170,Conventional,0.0,"1 bed / 2.2 bath single family in Charlotte, built in 1981."
756,2021-04-16,7491 Lakeview Rd,Chicago,IL,48672,0,3.6,1637,6698,1993,Single Family,421388,46.798205,-106.35955,8,Avery Smith,+1-676-724-6511,VA,0.0,"0 bed / 3.6 bath single family in Chicago, built in 1993."
757,2021-10-11,4451 Oak Ave,Columbus,OH,63602,3,2.2,3266,200,1974,Townhouse,552653,31.077889,-69.529581,24,Casey Davis,+1-225-383-8236,Mortgage,90.62,"3 bed / 2.2 bath townhouse in Columbus, built in 1974."
758,2022-11-16,2042 Oak Ave,Jacksonville,FL,20802,0,1.5,1212,214,1955,Townhouse,312494,38.919088,-118.926819,37,Drew Martinez,+1-280-483-4731,Cash,3.78,"0 bed / 1.5 bath townhouse in Jacksonville, built in 1955."
759,2021-02-06,9996 Pine Dr,Jacksonville,FL,15017,3,1.0,996,1564,2019,Single Family,306275,36.714214,-71.136898,17,Blake Miller,+1-456-509-5496,Mortgage,0.0,"3 bed / 1 bath single family in Jacksonville, built in 2019."
760,2021-07-31,8499 Pine Dr,Seattle,WA,44227,4,2.2,1595,11101,1882,Townhouse,305238,39.437164,-89.439934,30,Pat Miller,+1-613-615-1194,VA,70.61,"4 bed / 2.2 bath townhouse in Seattle, built in 1882."
761,2021-03-05,5681 Oak Ave,Fort Worth,TX,39829,5,2.9,1843,694,1938,Condo,423222,45.690018,-73.073722,46,Cameron Williams,+1-728-801-8679,VA,151.91,"5 bed / 2.9 bath condo in Fort Worth, built in 1938."
762,2023-11-30,2376 Pine Dr,Austin,TX,34621,1,2.7,3478,8389,1989,Townhouse,695259,37.063355,-95.966755,41,Riley Williams,+1-649-660-1493,FHA,330.97,"1 bed / 2.7 bath townhouse in Austin, built in 1989."
763,2024-09-04,8908 Cedar Ln,San Jose,CA,11268,1,2.1,1481,4213,2007,Townhouse,339195,43.844869,-110.472891,28,Morgan Miller,+1-430-629-7974,VA,60.4,"1 bed / 2.1 bath townhouse in San Jose, built in 2007."
764,2020-03-06,3445 Washington Ave,Austin,TX,86933,4,1.6,2988,200,1885,Single Family,586017,32.85704,-79.486145,27,Taylor Brown,+1-538-781-7404,VA,0.0,"4 bed / 1.6 bath single family in Austin, built in 1885."
765,2020-08-10,2908 Oak Ave,Chicago,IL,80056,3,1.8,1998,6916,1978,Single Family,370558,31.891654,-95.45811,13,Morgan Wilson,+1-662-854-5991,Cash,0.0,"3 bed / 1.8 bath single family in Chicago, built in 1978."
766,2023-05-20,4750 Maple St,Seattle,WA,33283,6,2.0,1198,12146,1888,Townhouse,364998,31.042923,-102.89175,152,Cameron Smith,+1-391-403-2138,VA,26.08,"6 bed / 2.0 bath townhouse in Seattle, built in 1888."
767,2020-04-27,6507 Pine Dr,San Diego,CA,48155,0,3.1,2373,19592,2014,Single Family,542699,28.881107,-102.973696,72,Morgan Rodriguez,+1-211-375-6353,VA,0.0,"0 bed / 3.1 bath single family in San Diego, built in 2014."
768,2024-03-01,7181 Lakeview Rd,Houston,TX,26926,4,2.3,2115,7615,2017,Single Family,300389,36.693989,-103.740109,1,Jamie Davis,+1-411-333-4369,FHA,0.0,"4 bed / 2.3 bath single family in Houston, built in 2017."
769,2022-10-26,2437 Lakeview Rd,Philadelphia,PA,89129,3,1.6,618,10231,1959,Single Family,130861,28.997094,-93.868099,28,Sam Martinez,+1-669-482-4304,Cash,0.0,"3 bed / 1.6 bath single family in Philadelphia, built in 1959."
770,2025-02-07,4817 Lakeview Rd,Chicago,IL,62328,2,1.3,2708,4733,1943,Single Family,935483,31.564069,-117.069521,37,Avery Garcia,+1-671-673-1640,Cash,0.0,"2 bed / 1.3 bath single family in Chicago, built in 1943."
771,2024-07-16,7179 Lakeview Rd,Jacksonville,FL,48987,4,1.0,2443,14761,1980,Condo,958872,35.374511,-100.472505,22,Pat Brown,+1-625-455-3942,Conventional,117.41,"4 bed / 1 bath condo in Jacksonville, built in 1980."
772,2020-07-14,8910 Cedar Ln,Fort Worth,TX,96386,2,2.3,2465,9192,1926,Condo,286529,36.496977,-118.040396,12,Riley Anderson,+1-244-445-3587,FHA,19.65,"2 bed / 2.3 bath condo in Fort Worth, built in 1926."
773,2024-04-09,5441 Washington Ave,Chicago,IL,38476,7,1.3,1619,1245,2006,Single Family,401723,42.999688,-94.936273,26,Drew Johnson,+1-577-278-2723,Conventional,0.0,"7 bed / 1.3 bath single family in Chicago, built in 2006."
774,2020-04-01,5730 Washington Ave,Charlotte,NC,31605,2,2.6,2169,8985,1944,Single Family,545821,32.123205,-103.806854,56,Cameron Smith,+1-274-854-8567,VA,0.0,"2 bed / 2.6 bath single family in Charlotte, built in 1944."
775,2020-08-22,7658 Oak Ave,San Antonio,TX,61992,6,3.0,1788,7040,1889,Single Family,615684,26.80053,-72.94788,11,Sam Brown,+1-534-886-8606,VA,0.0,"6 bed / 3.0 bath single family in San Antonio, built in 1889."
776,2022-06-15,1746 Pine Dr,Chicago,IL,81883,4,2.5,1465,7748,1942,Condo,461573,29.648807,-112.12213,19,Taylor Garcia,+1-485-365-3794,Cash,31.67,"4 bed / 2.5 bath condo in Chicago, built in 1942."
777,2020-12-10,7319 Elm St,San Jose,CA,26272,4,2.3,2246,6431,2016,Condo,665729,34.34918,-94.856142,12,Jamie Martinez,+1-981-211-5476,Mortgage,61.87,"4 bed / 2.3 bath condo in San Jose, built in 2016."
778,2022-12-26,6499 Cedar Ln,Philadelphia,PA,38399,3,1.0,1057,9238,1888,Townhouse,311091,37.604853,-112.125364,54,Jordan Garcia,+1-913-248-9566,Cash,45.95,"3 bed / 1 bath townhouse in Philadelphia, built in 1888."
779,2022-02-11,1597 Main St,Charlotte,NC,16870,3,1.0,702,5730,1881,Single Family,196992,38.724873,-73.024735,9,Chris Williams,+1-455-583-4908,Mortgage,0.0,"3 bed / 1 bath single family in Charlotte, built in 1881."
780,2021-01-28,2836 Main St,Columbus,OH,13662,3,2.7,1987,10659,1883,Single Family,465774,37.931665,-98.571484,16,Blake Martinez,+1-264-425-2582,Mortgage,0.0,"3 bed / 2.7 bath single family in Columbus, built in 1883."
781,2021-10-22,6572 Washington Ave,Columbus,OH,77174,2,1.9,2605,1768,1907,Townhouse,521724,30.160542,-112.338164,71,Drew Martinez,+1-394-839-4393,Conventional,44.27,"2 bed / 1.9 bath townhouse in Columbus, built in 1907."
782,2021-10-24,6476 Maple St,Houston,TX,40462,1,2.4,2059,1193,1934,Single Family,538931,30.936433,-82.296183,92,Taylor Smith,+1-611-869-6181,Cash,0.0,"1 bed / 2.4 bath single family in Houston, built in 1934."
783,2021-07-24,6835 Cedar Ln,Charlotte,NC,38848,3,1.0,1290,8964,1896,Condo,256424,44.427357,-68.831984,93,Blake Wilson,+1-577-244-2103,Mortgage,32.16,"3 bed / 1 bath condo in Charlotte, built in 1896."
784,2024-06-08,5414 Washington Ave,Washington,DC,75480,3,1.9,816,5162,1906,Condo,295366,38.320445,-107.628883,23,Pat Wilson,+1-375-457-2552,Conventional,117.99,"3 bed / 1.9 bath condo in Washington, built in 1906."
785,2024-12-15,389 Lakeview Rd,Phoenix,AZ,53522,3,2.3,1091,3500,1924,Condo,189293,34.471098,-102.76927,21,Sam Miller,+1-882-693-2106,FHA,50.64,"3 bed / 2.3 bath condo in Phoenix, built in 1924."
786,2023-12-14,3973 Washington Ave,Fort Worth,TX,76981,3,2.5,2148,8396,1939,Single Family,210062,43.627645,-96.274681,7,Alex Williams,+1-221-831-3032,FHA,0.0,"3 bed / 2.5 bath single family in Fort Worth, built in 1939."
787,2022-02-06,721 Maple St,San Diego,CA,91233,1,2.4,1338,6610,1900,Single Family,161899,45.825937,-98.288664,62,Cameron Jones,+1-406-355-7156,Mortgage,0.0,"1 bed / 2.4 bath single family in San Diego, built in 1900."
788,2021-10-12,3852 Elm St,Washington,DC,68160,0,1.0,3330,700,1964,Single Family,1194840,40.516842,-113.588858,5,Blake Smith,+1-733-624-5726,Cash,0.0,"0 bed / 1 bath single family in Washington, built in 1964."
789,2025-01-30,6350 Elm St,Austin,TX,41752,3,3.3,1213,8739,1932,Single Family,275748,36.578835,-89.95109,13,Blake Williams,+1-903-912-4644,Conventional,0.0,"3 bed / 3.3 bath single family in Austin, built in 1932."
790,2022-10-03,2157 Oak Ave,Philadelphia,PA,67981,3,3.4,2638,2647,1881,Single Family,610306,37.057667,-71.732211,95,Jamie Williams,+1-253-849-3318,Mortgage,0.0,"3 bed / 3.4 bath single family in Philadelphia, built in 1881."
791,2025-03-23,5203 Pine Dr,Philadelphia,PA,87677,2,1.3,2830,3462,2020,Townhouse,1022137,33.181037,-100.716219,5,Jordan Williams,+1-719-280-7983,VA,30.3,"2 bed / 1.3 bath townhouse in Philadelphia, built in 2020."
792,2021-05-24,7983 Oak Ave,San Antonio,TX,42102,2,2.8,1443,2472,1988,Single Family,142596,43.180236,-117.275197,31,Casey Jones,+1-790-659-4299,FHA,0.0,"2 bed / 2.8 bath single family in San Antonio, built in 1988."
793,2022-06-22,7997 Main St,Jacksonville,FL,62198,5,3.1,1610,200,1976,Single Family,447975,25.615174,-71.289394,21,Riley Rodriguez,+1-824-952-8101,Mortgage,0.0,"5 bed / 3.1 bath single family in Jacksonville, built in 1976."
794,2025-03-02,6333 Lakeview Rd,Fort Worth,TX,66019,3,1.0,1206,8107,1901,Townhouse,242252,36.405917,-75.287369,31,Casey Wilson,+1-750-356-3878,FHA,27.19,"3 bed / 1 bath townhouse in Fort Worth, built in 1901."
795,2023-05-26,2635 Maple St,San Jose,CA,69454,3,2.2,2668,6005,1952,Single Family,568024,31.734165,-92.262492,47,Cameron Johnson,+1-541-339-8688,Mortgage,0.0,"3 bed / 2.2 bath single family in San Jose, built in 1952."
796,2022-02-05,8120 Cedar Ln,New York,NY,11682,3,1.0,1684,7623,2008,Condo,268679,33.846896,-120.246997,2,Cameron Davis,+1-625-604-7113,VA,24.28,"3 bed / 1 bath condo in New York, built in 2008."
797,2025-07-25,4282 Elm St,Denver,CO,19336,4,3.3,3291,200,1984,Townhouse,442824,41.669007,-120.837415,14,Jamie Davis,+1-779-366-4182,VA,51.2,"4 bed / 3.3 bath townhouse in Denver, built in 1984."
798,2023-08-26,665 Elm St,Indianapolis,IN,74044,2,4.0,1450,10192,1974,Condo,245005,32.497742,-94.680155,2,Riley Davis,+1-953-452-4970,VA,61.16,"2 bed / 4.0 bath condo in Indianapolis, built in 1974."
799,2022-07-21,2012 Oak Ave,New York,NY,97251,5,1.8,2717,4854,1917,Single Family,325377,45.617112,-119.62654,66,Blake Brown,+1-460-453-3644,Cash,0.0,"5 bed / 1.8 bath single family in New York, built in 1917."
800,2021-01-21,8835 Washington Ave,Fort Worth,TX,62122,2,2.8,1009,200,1900,Single Family,252476,38.849859,-74.241922,16,Riley Brown,+1-637-458-5951,Conventional,0.0,"2 bed / 2.8 bath single family in Fort Worth, built in 1900."
801,2025-03-08,4507 Maple St,Denver,CO,50367,4,1.6,1839,5228,1985,Townhouse,215778,26.395211,-71.040368,11,Sam Johnson,+1-311-851-6642,Mortgage,191.2,"4 bed / 1.6 bath townhouse in Denver, built in 1985."
802,2024-07-29,6929 Cedar Ln,Fort Worth,TX,50383,2,1.1,1223,8828,1881,Co-op,224562,32.561343,-94.150673,36,Cameron Smith,+1-299-271-7845,Conventional,171.5,"2 bed / 1.1 bath co-op in Fort Worth, built in 1881."
803,2023-12-12,7483 Maple St,Columbus,OH,32365,3,2.1,1997,1499,1925,Single Family,268887,47.717532,-109.942807,14,Taylor Williams,+1-698-386-9234,Cash,0.0,"3 bed / 2.1 bath single family in Columbus, built in 1925."
804,2024-07-15,1889 Pine Dr,Philadelphia,PA,36337,6,2.6,3131,4700,1895,Condo,959439,26.032335,-74.406854,1,Chris Williams,+1-465-618-8220,Conventional,103.01,"6 bed / 2.6 bath condo in Philadelphia, built in 1895."
805,2021-07-20,8049 Oak Ave,Chicago,IL,48420,6,2.2,2156,7694,1901,Single Family,187377,32.554855,-121.01612,26,Jamie Miller,+1-230-799-4846,VA,0.0,"6 bed / 2.2 bath single family in Chicago, built in 1901."
806,2020-01-15,218 Washington Ave,New York,NY,18002,6,2.1,2208,6806,1948,Townhouse,460993,38.595199,-115.485081,36,Blake Wilson,+1-242-299-4458,Conventional,438.41,"6 bed / 2.1 bath townhouse in New York, built in 1948."
807,2022-08-27,5720 Elm St,Washington,DC,78167,2,1.1,3073,3649,1948,Multi-Family,339927,43.607578,-91.257576,77,Chris Miller,+1-818-639-6514,FHA,0.0,"2 bed / 1.1 bath multi-family in Washington, built in 1948."
808,2020-04-27,2375 Main St,San Diego,CA,57344,5,1.0,435,7485,1982,Single Family,68795,29.009003,-83.094202,83,Morgan Miller,+1-302-203-8486,VA,0.0,"5 bed / 1 bath single family in San Diego, built in 1982."
809,2023-12-03,6868 Maple St,Washington,DC,26108,3,1.0,1689,4490,2015,Single Family,761125,46.878325,-103.009021,9,Chris Williams,+1-577-662-8785,Conventional,0.0,"3 bed / 1 bath single family in Washington, built in 2015."
810,2022-01-07,8038 Washington Ave,New York,NY,93633,0,2.2,300,200,1962,Single Family,43593,32.909011,-102.2476,166,Pat Smith,+1-953-533-8279,Mortgage,0.0,"0 bed / 2.2 bath single family in New York, built in 1962."
811,2025-03-22,3296 Pine Dr,Washington,DC,20665,5,1.8,2137,6547,1969,Single Family,281088,41.804501,-76.902658,11,Cameron Martinez,+1-916-302-7305,FHA,0.0,"5 bed / 1.8 bath single family in Washington, built in 1969."
812,2022-10-16,2853 Lakeview Rd,Indianapolis,IN,84959,5,1.6,2035,6653,2009,Single Family,851591,30.027669,-122.267347,30,Chris Johnson,+1-508-889-9990,VA,0.0,"5 bed / 1.6 bath single family in Indianapolis, built in 2009."
813,2021-03-09,578 Pine Dr,Houston,TX,73198,6,1.0,1169,8627,2018,Single Family,337467,42.339071,-76.374476,0,Taylor Martinez,+1-916-291-2728,VA,0.0,"6 bed / 1 bath single family in Houston, built in 2018."
814,2021-06-11,8160 Oak Ave,Austin,TX,60264,4,2.9,868,1184,1951,Single Family,252919,48.663384,-80.280286,34,Blake Garcia,+1-886-326-3224,Conventional,0.0,"4 bed / 2.9 bath single family in Austin, built in 1951."
815,2022-02-11,7259 Maple St,Austin,TX,39334,3,1.8,1508,14100,1896,Condo,471621,33.827973,-100.307323,57,Sam Anderson,+1-953-942-7252,Conventional,9.48,"3 bed / 1.8 bath condo in Austin, built in 1896."
816,2020-08-16,9485 Elm St,San Diego,CA,43959,3,1.8,2804,10750,1909,Single Family,348237,43.283326,-105.241535,54,Jamie Miller,+1-958-806-4082,Cash,0.0,"3 bed / 1.8 bath single family in San Diego, built in 1909."
817,2020-01-04,7041 Elm St,Phoenix,AZ,51074,1,1.9,626,6768,1977,Single Family,169749,39.405247,-68.31265,24,Casey Smith,+1-804-748-4110,VA,0.0,"1 bed / 1.9 bath single family in Phoenix, built in 1977."
818,2023-05-17,7646 Elm St,Jacksonville,FL,99037,1,2.1,2187,7069,1912,Single Family,772669,48.764603,-118.832261,33,Avery Williams,+1-309-604-1150,Conventional,0.0,"1 bed / 2.1 bath single family in Jacksonville, built in 1912."
819,2022-07-22,5345 Cedar Ln,Phoenix,AZ,48905,4,2.4,803,4468,1936,Single Family,152044,47.587368,-111.052502,20,Taylor Wilson,+1-490-349-1562,Conventional,0.0,"4 bed / 2.4 bath single family in Phoenix, built in 1936."
820,2023-12-17,6271 Main St,Indianapolis,IN,26182,6,2.8,1743,4851,1950,Co-op,458203,41.03041,-99.523129,32,Avery Garcia,+1-846-420-9110,FHA,63.14,"6 bed / 2.8 bath co-op in Indianapolis, built in 1950."
821,2025-03-28,8087 Washington Ave,Austin,TX,30014,1,1.0,2932,3892,1933,Townhouse,764650,31.409463,-98.91178,16,Chris Williams,+1-917-953-1861,Mortgage,44.39,"1 bed / 1 bath townhouse in Austin, built in 1933."
822,2023-01-27,6512 Washington Ave,San Jose,CA,96409,3,2.1,1835,535,1920,Co-op,586520,45.982045,-114.252381,18,Riley Miller,+1-632-894-8756,FHA,139.73,"3 bed / 2.1 bath co-op in San Jose, built in 1920."
823,2025-03-05,5398 Main St,Chicago,IL,79185,3,1.4,765,455,1952,Single Family,199075,46.528924,-72.600724,37,Jordan Anderson,+1-761-603-2594,Mortgage,0.0,"3 bed / 1.4 bath single family in Chicago, built in 1952."
824,2022-06-23,3305 Main St,San Jose,CA,69969,2,2.7,1594,2205,1921,Single Family,282840,42.441636,-72.990093,17,Sam Garcia,+1-498-348-4436,Mortgage,0.0,"2 bed / 2.7 bath single family in San Jose, built in 1921."
825,2025-07-17,1673 Elm St,Jacksonville,FL,85455,3,1.0,1018,6641,1906,Condo,214343,43.272392,-109.038386,9,Pat Brown,+1-585-637-3756,Cash,181.37,"3 bed / 1 bath condo in Jacksonville, built in 1906."
826,2022-11-21,4114 Main St,San Francisco,CA,33544,2,2.3,1621,7128,1893,Single Family,378716,41.970895,-90.502864,17,Blake Miller,+1-807-644-3434,VA,0.0,"2 bed / 2.3 bath single family in San Francisco, built in 1893."
827,2023-11-09,7696 Washington Ave,Houston,TX,41569,3,2.0,1580,7512,1981,Single Family,254685,38.163606,-117.384953,6,Avery Brown,+1-868-963-7150,Cash,0.0,"3 bed / 2.0 bath single family in Houston, built in 1981."
828,2020-09-02,477 Lakeview Rd,Dallas,TX,92881,0,1.0,2149,2997,1993,Single Family,25000,47.676051,-79.562307,90,Jamie Johnson,+1-324-700-9351,Mortgage,0.0,"0 bed / 1 bath single family in Dallas, built in 1993."
829,2023-08-13,5428 Oak Ave,Dallas,TX,22393,5,1.9,2077,2047,1926,Single Family,416429,42.514543,-114.613795,65,Sam Davis,+1-505-785-3051,Cash,0.0,"5 bed / 1.9 bath single family in Dallas, built in 1926."
830,2020-02-10,8601 Oak Ave,Seattle,WA,34233,2,2.1,1574,10203,1983,Townhouse,249076,47.838485,-70.060393,14,Riley Rodriguez,+1-749-742-9004,Cash,50.06,"2 bed / 2.1 bath townhouse in Seattle, built in 1983."
831,2023-05-11,2115 Main St,San Antonio,TX,96321,1,2.7,1560,10053,1910,Single Family,422206,27.652993,-71.440719,4,Sam Brown,+1-205-768-8327,FHA,0.0,"1 bed / 2.7 bath single family in San Antonio, built in 1910."
832,2020-06-28,8392 Cedar Ln,Phoenix,AZ,85377,5,2.7,1069,7228,1932,Condo,284664,30.804471,-78.501393,81,Drew Jones,+1-971-235-2386,Cash,33.49,"5 bed / 2.7 bath condo in Phoenix, built in 1932."
833,2025-04-19,4907 Lakeview Rd,Jacksonville,FL,81359,5,1.7,725,8343,1923,Single Family,249823,26.065486,-77.400652,19,Blake Smith,+1-454-507-1756,Conventional,0.0,"5 bed / 1.7 bath single family in Jacksonville, built in 1923."
834,2022-12-06,832 Maple St,Phoenix,AZ,85637,2,2.8,2178,1903,2005,Condo,832929,32.747548,-92.907176,8,Morgan Wilson,+1-751-722-4438,Cash,114.81,"2 bed / 2.8 bath condo in Phoenix, built in 2005."
835,2024-09-01,5982 Cedar Ln,Los Angeles,CA,34651,3,2.9,2044,10592,1916,Single Family,380579,34.567392,-117.181065,21,Jordan Brown,+1-816-765-4539,Conventional,0.0,"3 bed / 2.9 bath single family in Los Angeles, built in 1916."
836,2021-06-06,1464 Cedar Ln,Phoenix,AZ,91567,1,1.9,1102,7872,1988,Single Family,299518,41.898056,-109.173389,22,Casey Davis,+1-865-367-7554,VA,0.0,"1 bed / 1.9 bath single family in Phoenix, built in 1988."
837,2023-07-13,9334 Pine Dr,Columbus,OH,28775,4,1.5,690,5553,2017,Single Family,145249,44.619958,-95.056301,18,Sam Jones,+1-848-913-4156,FHA,0.0,"4 bed / 1.5 bath single family in Columbus, built in 2017."
838,2022-06-07,2141 Oak Ave,Columbus,OH,30118,6,1.4,300,4868,1960,Co-op,56874,25.599302,-101.228131,29,Riley Smith,+1-818-453-2270,FHA,36.47,"6 bed / 1.4 bath co-op in Columbus, built in 1960."
839,2020-07-01,4583 Main St,Seattle,WA,63317,2,2.5,1573,4544,1896,Single Family,509882,41.130025,-122.169174,12,Morgan Miller,+1-996-479-3397,Mortgage,0.0,"2 bed / 2.5 bath single family in Seattle, built in 1896."
840,2020-08-03,8121 Oak Ave,Houston,TX,59434,2,1.4,3200,3690,1936,Single Family,729955,32.547439,-76.752865,38,Chris Johnson,+1-379-739-6022,Conventional,0.0,"2 bed / 1.4 bath single family in Houston, built in 1936."
841,2023-05-29,5755 Washington Ave,Indianapolis,IN,55731,4,1.0,956,11707,1952,Single Family,214249,34.976886,-79.143462,10,Jamie Smith,+1-374-525-7382,Mortgage,0.0,"4 bed / 1 bath single family in Indianapolis, built in 1952."
842,2023-11-07,6306 Cedar Ln,San Francisco,CA,87635,2,2.0,584,3311,1912,Single Family,165765,38.044825,-76.089455,12,Drew Anderson,+1-359-873-3070,Mortgage,0.0,"2 bed / 2.0 bath single family in San Francisco, built in 1912."
843,2021-05-25,7291 Elm St,Los Angeles,CA,93780,2,1.8,1711,10265,1974,Condo,435430,34.01557,-115.959591,29,Blake Wilson,+1-628-923-8500,Mortgage,104.93,"2 bed / 1.8 bath condo in Los Angeles, built in 1974."
844,2022-05-26,6760 Elm St,Charlotte,NC,75828,3,3.2,2136,13392,1953,Single Family,613819,37.15292,-90.136036,71,Drew Anderson,+1-434-512-2424,FHA,0.0,"3 bed / 3.2 bath single family in Charlotte, built in 1953."
